judge,avg_d2v_vec1,avg_d2v_vec2,avg_d2v_vec3,avg_d2v_vec4,avg_d2v_vec5,avg_d2v_vec6,avg_d2v_vec7,avg_d2v_vec8,avg_d2v_vec9,avg_d2v_vec10,avg_d2v_vec11,avg_d2v_vec12,avg_d2v_vec13,avg_d2v_vec14,avg_d2v_vec15,avg_d2v_vec16,avg_d2v_vec17,avg_d2v_vec18,avg_d2v_vec19,avg_d2v_vec20,avg_d2v_vec21,avg_d2v_vec22,avg_d2v_vec23,avg_d2v_vec24,avg_d2v_vec25,non_air_pollution_single_judge_cases
Sureshwar Thakur,-0.07887770875809264,-0.14929914896684573,-0.1776279408556915,0.13235547121084115,-0.13825614027313743,-0.8177691751261307,0.1247309152538322,-0.03638313669040463,-0.6859183880974438,0.23452418825272012,-0.07552038063227878,0.08719865103205483,-0.1044673722104457,-0.1420801007564562,-0.13459547142097902,-0.1928130090459925,-0.6134386157332751,0.3037072998468058,-0.5228049559425759,0.43855369448129994,0.2074105924042517,-0.17920363055502425,-0.4857500071957614,-0.18000085997788007,-0.14148762147607385,4577
Akil Kureshi,-0.1279688129319103,-0.11366547461469115,-0.171772697063869,0.4685171838908552,-0.037058185389558365,-1.4086318192108156,-0.3231120869135854,-0.4139447263923401,-0.9072315801173181,0.04150117159785448,-1.0969141019054078,-0.08544626682655969,-0.05765483770539459,-0.18524221073323102,0.24640506198798112,-0.18673414066763466,-0.47364515257704987,1.0054312458159993,0.06665331863421192,1.1815981720532995,1.0831440356580346,-0.4192173588840031,-0.7311597834477247,-0.04432600938886788,-0.4722132286683755,4549
A.S. Oka,-0.560116797361741,-0.5372681000690014,-1.1016046260501167,0.8008109359711836,0.5229501155938552,-1.5865119109105041,-0.22265203613589518,-1.7917346470566191,-2.0323100147678437,0.24639976803157898,-1.2850086934887677,-0.5096285530544037,-0.5219865365113302,-0.884675611572958,1.075159043563198,0.04272225048237176,-0.8491645240594937,0.42027925643034436,0.1747875790148124,1.1926582379695296,0.8705292157641794,-0.1866005983517033,-2.079128577143873,-0.41429637035560957,-1.0459582600345658,4503
S.V. Gangapurwala,-0.46933461475425814,-0.005425618846499306,-0.9350389310326701,0.3217488626533054,0.24122394584522772,-2.601294089528763,-0.9499364475882885,-1.087385695426744,-1.031054023135218,-0.10978760699053691,-0.42548247353760044,-0.5050124238473753,-0.037773388039122724,-0.5963980836746908,0.6834617922372723,-0.331359830326069,-0.8214468785333006,0.0850324125818025,0.04211687787089046,0.6218036654716251,0.23247492040957332,-0.295058648416896,-1.1829417567989573,-0.1655086393544343,-0.7457765460881113,4172
Manish Pitale,-0.07738095824834505,-0.14497051109805015,-0.4889099017554495,0.06099435630554156,0.2421236017210211,-1.298112585334771,-0.23719235776608674,-0.19599481135166366,-1.062941256199782,0.35428803291368477,-0.22063037721342624,0.08472355285937097,0.2035367116673007,-0.2578679402739697,0.22980555388074864,-0.35075752914928837,-0.5253152230994548,0.47131341495939905,-0.38100133236463535,0.8655374994250303,0.7379929711871335,-0.3401530145666675,-0.9047900823293433,-0.5345130649260819,-0.8921647169722184,4127
B.R. Gavai,-0.26262577399515075,-0.11607849937592464,-0.9638434814599368,0.3384875611566444,0.2146596769640836,-2.0574242292139036,-0.47515619113633106,-0.5690845350339135,-1.4939839470820613,0.02579557474543996,-0.24444423860179776,-0.04897288315564901,0.11308698274939086,-0.5853283513046476,0.2574063948050073,-0.2451307101258957,-0.6941909843716213,0.3382242197770515,-0.40736481732557756,0.5854568760372314,0.5301671828288332,-0.10147347451980067,-1.2963446435472288,-0.6649207601283544,-0.8415178278746871,4114
Aniruddha Bose,-0.0009507859291270614,-0.2651568549320645,-0.45572314706997424,-0.004825983950123711,-0.04916480985217526,-0.7628227725179897,-0.11655206939503995,-0.1631264049488363,-0.35182686926090206,0.5661953884381443,-0.4059365902090567,-0.08237655046032397,0.00437581196980232,-0.2655061450321005,-0.05198362796094072,-0.38017511883962424,-0.7497707764396907,0.44214029366659796,-0.20292298490540206,0.44809893940179224,0.32314354680896906,-0.3977746423738402,-0.7382421690479202,-0.31349671791176287,-0.2928132228773866,3880
Pradeep Nandrajog,-0.5267831486535626,0.15747286009168973,-1.0509894450605641,-0.2987354755258987,0.29568802743579786,-2.3512304515740143,0.5932627284541707,-0.09753041266108384,-0.5212539605846749,0.6644871085501559,-0.16752312739531575,0.007109282542424655,0.13717279456604858,-0.04895139988349412,-0.684947694252152,-0.9132378503027317,-1.0997820779863043,0.6029960107528937,-1.0493468205409193,-0.13116211038273962,-0.21217219113644292,-0.3689626844041306,-0.8992392027665569,-0.5832129797393706,-0.11698384826880909,3829
Veerendr Singh Siradhana,-0.16469374328557546,-0.21806442053176273,-0.6705832684289315,0.08087124692593936,-0.06424771886475847,-1.3611251936946704,-0.21985971542429325,-0.30962631660221,-0.5035868557119821,0.3383957947450906,-0.34003984129595166,-0.2932882115464594,0.09985413691956944,-0.31129880390357234,-0.010046581580716724,-0.4914943711270412,-0.8602349801874508,0.08405075347216015,-0.30381431549170385,0.6560484815626464,0.38937358141717776,-0.07749409398043582,-0.7137620172311367,-0.3295706016748622,-0.45360892848540085,3809
Bhargav D. Karia,-0.09979374336404302,-0.2482388338460415,-0.3875526091151447,-0.06554193598069369,-0.15999090326500526,-0.8927635451198948,-0.22598416996845264,-0.09780281262898448,-0.6444966649987631,0.4199918674587237,-0.40057407499953684,-0.02141095686606579,-0.028808455739010527,-0.1856272388949471,0.06385950155913342,-0.4444799462592816,-0.6211254222708527,0.5045005930709474,-0.21222398427725261,0.5339026648406578,0.4955127183572632,-0.07831888327198684,-0.6042540551636578,-0.33477726681360104,-0.29249324907684343,3800
G R Moolchandani,-0.06751450816545042,-0.3559140898525261,-0.46651914171121894,-0.03178270900896017,-0.15693660815062205,-1.0099284293388398,-0.15508441917210905,-0.01354133223207431,-0.6241553506669073,0.43752400658563484,-0.1785841403575648,-0.0439242875320304,0.17794235263728841,-0.3116835281390551,-0.012472378965581395,-0.5834107328732504,-0.7151772059950547,0.349699372135822,-0.41049081714434643,0.533809221680139,0.4963411332620155,-0.07373768470610792,-0.5907036057963673,-0.3395456457347848,-0.26708160001555736,3741
S.B. Shukre,-0.19510172832137607,-0.1393604051624457,-0.5594137674581268,0.1574769371063415,0.1668937721442145,-1.743198641453482,-0.5922939176983008,-0.5030772556576406,-0.9643517566771309,0.14298050245355154,-0.26326814307469637,-0.002812580496857937,0.1197728678812479,-0.39027023217102785,-0.04555247870335125,-0.7334864096072506,-0.7212101273276872,0.418103146326351,-0.40771298076026463,0.7252201002569917,0.494845659445727,-0.3752687821881284,-0.9452601687849025,-0.48164519570633707,-0.7598418602422752,3590
R.D. Dhanuka,-0.2004855247309633,-0.08260390715600847,-0.37627057736182007,0.3818279875783192,0.674165659264352,-0.8075162660919182,-0.0627878334461582,-0.9122655183511327,-0.9800924137950452,0.3535782384031921,-1.181508264692791,0.33718000983995766,-0.9912589702355514,-0.5288750558133813,0.28509803703721426,0.4179274620236455,-0.8836598814916565,1.2747626484992174,0.18327376664423162,0.7522626076887853,0.607194423801637,-1.6467512209999429,-2.248719089547034,0.16785529064460453,-1.3598283833000764,3540
C.L. Soni,-0.20958191616963737,-0.18217503031209267,-0.36680600509291755,-0.030150153903576216,-0.08796968990613378,-0.8780682893330224,-0.1834559633404168,-0.19686492243367765,-0.5329167603370446,0.4373534462192947,-0.4006423651910318,-0.11526075938498688,0.0719064339710787,-0.21335857511319148,0.002103390581898862,-0.4051129539989915,-0.6434813582011192,0.47784870873506413,-0.20699525173819003,0.6032778514489945,0.44542431930290294,-0.20786102863041314,-0.5805516521694929,-0.27001024414731567,-0.34592193111076946,3431
V.K. Jadhav,-0.2499965523106452,-0.2622288031957777,-0.5725203449670562,-0.26813870171314014,0.2534216796569641,-1.4866791784546456,-0.5771388347459491,-0.3297036968966759,-1.4647119698095676,0.4425424564653542,0.369730774484698,0.29876331172120824,0.3195563912877154,-0.641323709788016,0.5644494706005826,-0.3749663412589451,-0.3910723947571592,0.42821886759615146,-0.5913582311186752,0.8723647020300215,1.0749936061023506,0.32593371676401717,-0.7095478040394664,-0.8087786985546703,-0.5818080164970929,3261
S.J. Kathawalla,0.04827792161932282,-0.2113963449775028,-0.5204746463732621,0.09762944284842301,-0.0788240330217347,-0.7842476823471677,0.1170053097807452,-0.3657329525515553,-0.8857869612376313,0.3769110694762832,-0.8276168510122609,0.12360006800096784,-0.8772156772675046,-0.7669808977306092,0.041395973262952995,0.1824123111387477,-0.9915218679563698,0.7601209028225108,-0.1503714149980303,1.0084928357653062,0.5313440563114348,-0.5759718753282096,-1.4868292529863947,-0.34859026508113017,-0.47290731043627393,3234
N.Kumar,0.2547411844692806,-0.3971721158388209,0.308587177125967,0.33636575010268455,-0.30348305977340706,-1.415757734590003,-0.33873374320861727,0.3789611745820293,-0.5446056075881844,0.28536811394026473,0.0888713291320274,0.13427996312822038,-0.6774428397546154,-0.6635363417004422,0.24201423989046214,-1.2010122690334475,-0.5790606053502273,0.7962360512810122,-0.061619020580797254,0.45018022393492807,0.9944293825025319,-1.0724067437377702,-0.807619312465369,-0.5074766255556088,0.24265863770458737,3211
Soumitra Pal,0.0011508612773060145,-0.20661421200358054,-0.4149242497497943,-0.01582086873862574,-0.10387500963269554,-0.8909079423800872,-0.15784337578518853,-0.07656685795770651,-0.3814339362115737,0.5809942923274073,-0.46429172025590526,-0.04793980826847273,0.058329195862337174,-0.24267497890115333,0.004431205172622312,-0.39965766910688844,-0.7513283725129947,0.5276935964707075,-0.1635017527740293,0.526208641277295,0.40440774891161424,-0.4294703532697725,-0.7069945823258491,-0.3364867684430384,-0.1882407888032134,3209
R.M. Borde,-0.22823843908615632,-0.14865769953335725,-0.9317921735494227,0.37577251331082684,0.16098409800923244,-2.6096091479343215,-0.987726982200627,-0.8654910772515008,-1.9680647260321684,-0.5468046504963697,-0.4417297274750889,-0.6129951939727052,0.07206132387226209,-0.24352010017141032,0.7027282928399594,-0.10542963666496194,-0.5049999987552575,0.03728671794801155,-0.02117306050552574,1.3593314737326176,0.6992405569565397,-0.23841358243804053,-1.353525832135198,-0.4970629986849101,-1.198952106360156,3205
Banerjee,-0.00035594451460253254,-0.18550250865959397,-0.3661747012958781,0.06550519348362889,-0.1010294038712061,-0.6463380807550496,-0.17590207518367337,-0.1458215528944259,-0.37560353706671346,0.5540671466711058,-0.4451740702270811,0.0933978320465772,0.12092913416986423,-0.18079955831416758,-0.34158182942718934,-0.5193510710265765,-0.6781435832540808,0.6623678940889421,-0.22330961601681618,0.5478559546513009,0.46592441112259503,-0.7622176048332342,-1.0419100944697364,-0.18108827087669632,-0.20326795900615202,2921
Vinit Kumar Mathur,-0.14835952561131777,-0.44031338894849004,-0.5921712781766301,-0.14599849242989155,-0.22766041520291008,-1.1521271193829787,-0.2062103084398696,-0.1315034486766829,-0.691157558038641,0.6477248276669183,-0.09567213580030198,-0.0337264946146431,0.27014062331034316,-0.31857920310590254,0.02585287532810913,-0.6662931793511188,-0.7719999151204874,0.3143641580745985,-0.49791350292400827,0.5848387788486205,0.4865808615125257,-0.0831604958847735,-0.727392843808648,-0.39878759629575844,-0.40813484882179824,2914
Rajiv Sahai Endlaw,-1.2471819605267795,0.4070586739608132,-0.9034530591181252,0.5052193187047428,0.8764085372554515,-1.8780985639840806,1.0049716284392838,-0.98909296528335,-0.18208536297119468,0.345790605584955,-1.5531362678046203,-1.19706807317697,-1.8307712365657107,-0.2664067308543807,-0.5813814857165095,-0.6097754692916768,-1.792255807931918,0.20901416738465994,-0.6913630464133466,0.8554170807898885,0.1637112806500648,-1.861752564897769,-2.1577092200530767,-0.2410235248849406,-0.7487422856254048,2779
Ramesh Sinha,-0.17573814857757233,-0.5593191583667704,-0.5561949064075796,-0.3240392530701538,-0.21469911952782436,-0.9578641880853167,-0.11841507192961918,-0.042507197987105456,-0.7872693243552544,0.9831831124968876,0.2920577900402362,0.006062093359867447,0.2431320940239729,-0.38600589663466495,-0.12896363268813987,-0.6654301302518492,-0.7364120762090809,0.22403591381880264,-0.7409761044389418,0.5486263348947711,0.337446460193907,0.04367759129001099,-0.6580809976067009,-0.6656927474071915,-0.5169331930480446,2731
G.S. Patel,0.4634866667322398,0.02361929556218095,-0.5161821602880765,0.04109534681265686,-0.3234753136677639,-0.42221214804527507,-0.17177492362445385,-0.529141939564221,-0.6322932751500184,0.27109125318957333,-1.0971173891987598,0.5442519463822508,-1.4712679605196397,-1.092797667349577,-0.45407448662590655,0.1198476491190401,-1.3572331313724053,1.3483104464312579,-0.336917261281438,0.4199963520811401,0.3872795327487238,-1.2707085655271055,-2.5004498757374036,-0.23848773749730784,-0.3133055157816293,2719
Ajit Singh,-0.2761470295506295,-0.8236917991704811,-0.6901129222019879,-0.6688902632996806,-0.32530282636815105,-1.030903392492747,-0.23262046070034573,-0.030300503603167984,-1.2588142578196166,1.3952944926501316,0.5551439785974069,-0.011413598614145697,0.250844395968121,-0.686842728329316,-0.14260713916679066,-0.8707323530816611,-0.7039072061921834,0.3182908464563059,-0.9073747017182638,0.8832303097130026,0.5505486817894137,0.21231758021677452,-0.9614908757716648,-0.9271807370479895,-0.5364563698227733,2661
Pinaki Chandra Ghose,-0.03504194993291855,-0.2438831773434125,-0.3616698958611237,0.11155780820094645,-0.176151945564589,-1.039206291247285,-0.21373085437987482,-0.36931968375865387,-0.5650930487159284,0.7221746182817119,-0.6231744510513575,0.092987746377089,0.006123882958812218,-0.23894933062946455,-0.18833120052116403,-0.5863062899057429,-1.0219702264570136,0.8848951982926093,-0.3582434063425717,0.6421639122647058,0.5385392059461048,-0.6261524915020663,-1.03971273018816,-0.3103791727863801,-0.25489690820462485,2652
Rajesh Singh Chauhan,-0.37194771885394534,-0.3558223592192956,-0.6810640040537183,-0.1264168160054003,-0.12277933436288685,-1.3135291795696689,-0.1046058943492575,-0.09663608679340108,-0.3241224717477598,0.5948005115094661,-0.09849417527013742,-0.22510374868620514,0.24890030934388377,-0.1537515562157198,0.04885624265124869,-0.6010354651988352,-0.8447085291309854,0.15715601282088068,-0.5502517384622402,0.3106364036009623,0.10100121288132793,-0.20212199366546765,-0.5898696513202464,-0.3068379662928522,-0.49056826218397226,2598
Sh. Sanjay Sharma,-0.99119939569151,0.6617221820832049,-0.7546846937094761,-0.6658110263915562,-0.07905225048266563,-2.0925368570335823,1.2108142953766294,0.5881450740332743,-1.1814938939515023,1.6657894585979582,-0.7041193966530046,-0.304079883550963,-1.2910260356076118,-0.9652737277965755,-1.2659057524738828,-0.5580513494727543,-1.5560786730616332,1.0349213006708013,-1.1396122331259206,0.8769608745904854,-0.16091145206510016,0.1776244798252966,-0.2746214559326926,-0.16698595795423343,-1.840229711884742,2596
Suresh Kait,-0.13744181124573598,-0.9522161424236193,-0.445634566160662,-0.1890776383132691,0.7493921652244575,-1.5590450956381903,1.292505156341128,-0.5075280123730121,-1.3359057759331376,1.7610284972990364,0.3499902630916412,0.5114128705446259,-0.26601935251634,-0.4900055825386996,-0.8484897994185898,-0.425573435798159,-1.1264978513886408,-0.13907040000375873,-1.159460471018292,0.09938963196935174,0.6693136201509204,0.12027643742339092,0.1098529302553584,-0.678485005498159,-0.7622898739023893,2553
Valmiki J. Mehta,-0.8852864382316077,0.5869829459234437,-0.34432948243463357,0.45083708682702917,0.602008190859145,-1.738278454829539,1.0746330857401734,-0.2877106109230102,-0.7763587239031127,0.6217367910502364,-1.2082311433765405,-0.45721548255106387,-1.685045024249015,-0.37299679212330183,-0.9883242538076713,-0.5509213619803388,-1.5841560881333727,0.8574775368103152,-1.0376760692885225,0.6944920772860914,0.8033952212537825,-1.5019281734081167,-1.6901669833113473,0.10225366885017337,-0.4516158016070607,2538
K.Sreedhar Rao,0.005166721009632,-0.3432286097662105,-0.03305471350752,0.038221686316012,-0.20932413197309202,-1.0889487789712882,-0.2234872287380584,0.18591219236269202,-0.48600460685466396,0.48394010510283597,-0.0484678745256144,0.09959483893530399,-0.062379849913172,-0.48876661636818797,0.13334415700478,-0.69693344597452,-0.41750743161379195,0.47576824430857595,-0.1297686755046,0.30758155481590405,0.631194569286824,-0.3071722599807344,-0.36880815424552404,-0.35975062926811363,0.093346653135536,2500
Anant S. Dave,-0.1948443813106881,-0.4525630654727577,-0.44309067526682844,-0.13059728116069175,-0.05272322484815939,-1.2061201877220875,-0.3098935260098301,-0.16931690038009709,-0.59890533396339,0.47052840820040454,-0.3474679737024029,-0.16638193972662216,0.17515384509840212,-0.11694259517009709,-0.012391633368550162,-0.6513541048409927,-0.6638480881402103,0.4879992910226537,-0.3219552205514361,0.5237551002342961,0.45329176190585757,-0.14651872465864887,-0.5237855544182185,-0.5357542175388916,-0.2512210452741723,2472
B.Manohar,-0.10349305092845898,-0.13694731061580115,-0.12693141924496107,0.4615097806817813,0.039920573367228665,-2.0122345213199253,-0.24536561985074026,0.5346268084645514,-0.6139940517551409,0.32071306606428335,-0.22427196259165907,0.43470995719400995,0.03924956787766632,-0.8172157111373474,0.2592643950201988,-1.0878754095048053,-0.5400040299474317,0.8854346367365328,-0.08800502163731566,1.0383748733373241,1.4884171004297433,-0.4360928992245277,-0.22743844906931646,-0.15884743793978046,-0.3564931636399403,2414
